threshold	minimum_nuclei	analysis_role	cell_type	contrast	set_id	set_label	NES	pval	padj	comparison_FDR	global_primary_FDR	direction	size	ES	ranked_genes	leadingEdge	log2err	record_type	analysis	gene	log2FC	AveExpr	t	PValue	FDR	treat_t	treat_PValue	treat_FDR	n_samples	n_donors	duplicate_correlation	global_FDR	global_treat_FDR
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	COX7C	0.859902668539852	5.2103935968218	3.31783021214536	0.00413144403050474	0.512790210471529	2.30294384135301	0.0174191440608708	0.999999757262361	22	12	0.62888510625777	0.286488421529616	0.937070803885038
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	HSP90AB1	0.454434346819151	7.54108522609716	2.51753062659456	0.0218148191971616	0.678187425740669	1.0603406558765	0.15216941846713	0.999999757262361	22	12	0.62888510625777	0.449818203209803	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	COA3	0.694902136878566	3.39289215970292	2.40905243592669	0.0271532410329972	0.696187936225612	1.49717773806954	0.0779476568069264	0.999999757262361	22	12	0.62888510625777	0.478696938948944	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	PARK7	0.571113468033928	4.79605905216238	2.33540567697768	0.0318039975472593	0.697761622331651	1.25980147744898	0.113865831768742	0.999999757262361	22	12	0.62888510625777	0.501163597317353	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	DOCK7	-0.274113752509893	6.51629249878793	-2.13140305363432	0.0473713721205591	0.722120682767644	-0.0861487361414293	0.466452568995585	0.999999757262361	22	12	0.62888510625777	0.559661365956531	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	COX5B	0.57993408402919	4.49202942874997	2.02267277559429	0.0593849195528645	0.735306527166247	1.10527104602487	0.146970952571444	0.999999757262361	22	12	0.62888510625777	0.594769882682924	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	CCT8	0.230419053081825	5.01816830240593	1.77855908060264	0.0925305675951959	0.771342446518034	0	0.598592073401625	0.999999757262361	22	12	0.62888510625777	0.66737690290857	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	HSP90AA1	0.331035934266438	7.39479136323495	1.40648256416421	0.177876635427976	0.823796519468998	0.288920187136093	0.399106321501428	0.999999757262361	22	12	0.62888510625777	0.774833273104363	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	MAPT	-0.13221192192545	8.53536229722809	-1.32190310612351	0.203067352562733	0.837003364571104	0	0.89666303495296	0.999999757262361	22	12	0.62888510625777	0.79675633645838	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	STARD13	-0.28391058585876	6.37608015208232	-1.24805405693194	0.228963474342366	0.850788014704014	-0.0917704462994646	0.477931339697914	0.999999757262361	22	12	0.62888510625777	0.815218278135467	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	BCR	-0.17037810742383	5.56183934035826	-0.853117603008204	0.405109459782554	0.901612153517877	0	0.697805586298322	0.999999757262361	22	12	0.62888510625777	0.899555522073112	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	ARHGAP35	-0.0829985942919329	6.30492912706187	-0.774111359592653	0.449104080934916	0.909416609285001	0	0.947018195957016	0.999999757262361	22	12	0.62888510625777	0.913034777598923	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	CHORDC1	-0.133549430604429	5.66346183010331	-0.598262635880831	0.557420682194656	0.92769239013768	0	0.761937226194766	0.999999757262361	22	12	0.62888510625777	0.941822386209372	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	BAG3	0.585075155227137	-0.890198410156778	0.512434359184311	0.615135666510323	0.940934893416163	0.282057345235498	0.624721079924307	0.999999757262361	22	12	0.62888510625777	0.953233959415759	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	MAP1B	0.0526967239848677	9.60337323195597	0.331943052846698	0.743839089425214	0.963600787201865	0	0.930181535544707	0.999999757262361	22	12	0.62888510625777	0.973049593805911	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	CCT5	0.0171414458367112	4.78348656383257	0.0965973304728426	0.924133873485021	0.991119047342589	0	0.974506333314068	0.999999757262361	22	12	0.62888510625777	0.993458571899455	0.9999999293206
	30		Exc_upper	ALS_region_interaction														shortlist_region_interaction	ALS_focused	ARHGAP39	0.0109605762414713	5.65065492859556	0.0840804905945035	0.933938149020663	0.992577589676813	0	0.990425121334189	0.999999757262361	22	12	0.62888510625777	0.994352758221988	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	MAPT	-2.39154320612687	4.94010245579825	-2.45130025853137	0.0257598558469202	0.673487920862795	-2.18169346013811	0.0294068561637503	0.999990433477721	24	12	0.440606856202687	0.471831024818889	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	ARHGAP35	0.358255448522617	7.08815837089107	1.73292805395033	0.100960308022115	0.753330741481958	0.460596529326605	0.329359625496946	0.999990433477721	24	12	0.440606856202687	0.682489986744205	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	COX7C	-2.89936265463131	2.05905725847892	-1.72780909594418	0.102084288789896	0.75366491359716	-1.57105973648756	0.105591752576938	0.999990433477721	24	12	0.440606856202687	0.6841454330395	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	BCR	0.478984970799145	4.89248303783983	1.26348559054762	0.223237088225352	0.855211431938123	0.569642982010712	0.32148618635574	0.999990433477721	24	12	0.440606856202687	0.811121900397838	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	DOCK7	0.243363234471539	6.77794404547827	1.21228139078822	0.241759954478254	0.868646909955502	0	0.549342312506713	0.999990433477721	24	12	0.440606856202687	0.824194907527707	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	HSP90AA1	1.36285766530226	5.6894989773286	1.21305477356878	0.242253121712134	0.868971013160086	0.978932642011667	0.254225060353288	0.999990433477721	24	12	0.440606856202687	0.824376072254403	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	CCT5	-0.707162560909517	4.30246878700191	-0.589546343110545	0.56351068215427	0.947498736828564	-0.370260169543716	0.573039558606299	0.999990433477721	24	12	0.440606856202687	0.943210795471342	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	CCT8	0.220769780809048	5.02598585472391	0.586959380249311	0.564840465663323	0.947498736828564	0	0.651761578457071	0.999990433477721	24	12	0.440606856202687	0.943448086709152	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	STARD13	0.163244465111159	7.99397172132348	0.366145643222468	0.718926023733909	0.965990692819932	0	0.763605910732029	0.999990433477721	24	12	0.440606856202687	0.969773922986002	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	CHORDC1	0.108130473697861	5.74959616014824	0.340078512324267	0.737906470008197	0.969683288836254	0	0.81335117919183	0.999990433477721	24	12	0.440606856202687	0.972124712331789	0.9999999293206
	30		Micro	ALS_region_interaction														shortlist_region_interaction	ALS_focused	MAP1B	-0.427241154513361	2.78361724455898	-0.245774552708616	0.808807888659072	0.981100286118898	-0.0944614997457945	0.811054072584342	0.999990433477721	24	12	0.440606856202687	0.981797471697008	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX7C	-3.62985721138581	3.10057595614045	-2.87264886723828	0.00900521453228509	0.999279905121546	-2.66448489715344	0.0099787648648589	0.999883779288817	31	16	0.579643633572217	0.351154078217021	0.827039579475634
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAP1B	3.05065573290416	3.88509957987961	2.5393628344432	0.0189241002814521	0.999279905121546	2.32041325348923	0.020967166745507	0.999883779288817	31	16	0.579643633572217	0.431425048744524	0.976979402530891
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	PARK7	-2.87985058307349	2.05173316147389	-1.84764285392226	0.0785364256051377	0.999279905121546	-1.67888630692258	0.0821109273091266	0.999883779288817	31	16	0.579643633572217	0.639929887835796	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	BCR	-0.236253165170294	7.41928113301081	-1.21775174970968	0.236296477604753	0.999279905121546	0	0.562954245822058	0.999883779288817	31	16	0.579643633572217	0.820223376717378	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP39	0.32040480736435	6.23530435019446	1.04888341200641	0.30587908541418	0.999279905121546	0.18780886279624	0.461178234820154	0.999883779288817	31	16	0.579643633572217	0.858599941685428	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT8	-0.606958012605331	3.62161988975179	-1.01648683838314	0.320762124066902	0.999279905121546	-0.57597694145583	0.365145550106701	0.999883779288817	31	16	0.579643633572217	0.866008490040526	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	STARD13	-0.233189544339366	8.65748070065489	-0.954209255660505	0.350461483534077	0.999279905121546	0	0.5753904834063	0.999883779288817	31	16	0.579643633572217	0.878740347337812	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	COA3	-0.935255754836102	0.0283665649246858	-0.816294955276772	0.423254598901905	0.999279905121546	-0.58671747613688	0.435341217842371	0.999883779288817	31	16	0.579643633572217	0.905335203125928	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AA1	0.648945354052438	6.64684587932546	0.505991642083482	0.618039573203704	0.999279905121546	0.300900088378423	0.625557592609579	0.999883779288817	31	16	0.579643633572217	0.953792798614453	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAPT	0.083442032617338	8.45637059268682	0.494814706516501	0.62566617324698	0.999279905121546	0	0.876779225016179	0.999883779288817	31	16	0.579643633572217	0.955101147838679	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	BAG3	-0.165868132193116	6.79416518892355	-0.345943490743511	0.7327658421262	0.999279905121546	0	0.769835330360957	0.999883779288817	31	16	0.579643633572217	0.971539786327883	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	CHORDC1	0.14496980295239	5.14159049666161	0.313612633213433	0.756854178563271	0.999279905121546	0	0.7932006975092	0.999883779288817	31	16	0.579643633572217	0.974794657289618	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX5B	0.403633025892444	1.33644013127923	0.301221286521115	0.766155532092708	0.999279905121546	0.104925252643834	0.770657581150699	0.999883779288817	31	16	0.579643633572217	0.976093443223443	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP35	-0.0461565037840215	7.31492327451579	-0.201702899167501	0.842013652610252	0.999279905121546	0	0.918423719813322	0.999883779288817	31	16	0.579643633572217	0.985455198657741	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AB1	0.184169379711208	3.20768151374695	0.175130652013079	0.862624761579995	0.999279905121546	0	0.866991573372936	0.999883779288817	31	16	0.579643633572217	0.987398537772642	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	DOCK7	-0.0274673848567772	9.18567891879862	-0.15385375751252	0.879136157530051	0.999279905121546	0	0.958682559128457	0.999883779288817	31	16	0.579643633572217	0.989253042965599	0.9999999293206
	30		Astro	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT5	-0.014353816839356	3.05246219496815	-0.0137974681490562	0.989119492394477	0.999279905121546	0	0.989476965751424	0.999883779288817	31	16	0.579643633572217	0.999182206856058	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	BCR	-0.608086483394086	7.41928113301081	-2.58427319693174	0.0169725377160732	0.810057713408621	-1.4664177874955	0.0790113553581761	0.999993366449323	31	16	0.579643633572217	0.417542967688965	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	PARK7	-1.23814767171656	2.05173316147389	-1.05301526850625	0.304088835393142	0.983092342974864	-0.829310736476196	0.315742148420492	0.999993366449323	31	16	0.579643633572217	0.857901449451646	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAP1B	1.14298359075922	3.88509957987961	1.01049875536589	0.323555366656844	0.983092342974864	0.77795303742002	0.336214972830136	0.999993366449323	31	16	0.579643633572217	0.867408026458993	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	DOCK7	-0.182777920667586	9.18567891879862	-0.860647238417164	0.398771223730685	0.992293318117086	0	0.669211438158931	0.999993366449323	31	16	0.579643633572217	0.897312118978443	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	CHORDC1	0.397915034335498	5.14159049666161	0.74253917324548	0.465840523648971	0.992293318117086	0.251697326645975	0.517249595765713	0.999993366449323	31	16	0.579643633572217	0.917826851941917	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX5B	0.894627311741765	1.33644013127923	0.729255021313916	0.473758881896511	0.992293318117086	0.514842652369846	0.48391270256614	0.999993366449323	31	16	0.579643633572217	0.920312945731018	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	COA3	0.78098512682445	0.0283665649246858	0.70472842278368	0.48851892386683	0.992293318117086	0.467377139648734	0.50075023314781	0.999993366449323	31	16	0.579643633572217	0.92464379486753	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AB1	0.643241074825385	3.20768151374695	0.597595130319449	0.556386738727338	0.996539466836589	0.353226282954695	0.568252122020463	0.999993366449323	31	16	0.579643633572217	0.94165643091748	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	BAG3	0.262574869029252	6.79416518892355	0.457597902148842	0.651857143632311	0.996539466836589	0	0.685257998819454	0.999993366449323	31	16	0.579643633572217	0.95946573616197	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AA1	0.640423273782684	6.64684587932546	0.430102934928972	0.671424494163323	0.996539466836589	0.253451219465548	0.676371569769765	0.999993366449323	31	16	0.579643633572217	0.962720727173455	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX7C	-0.467474205351267	3.10057595614045	-0.418757386442764	0.679569900323094	0.996539466836589	-0.183134545501801	0.688130956831205	0.999993366449323	31	16	0.579643633572217	0.963906747201571	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAPT	-0.0584310157953745	8.45637059268682	-0.289394675902617	0.77500551733586	0.996539466836589	0	0.901866261938464	0.999993366449323	31	16	0.579643633572217	0.977254332157127	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT5	0.325110462542621	3.05246219496815	0.276440525718168	0.784864200732029	0.996539466836589	0.0527830990639043	0.790254391210044	0.999993366449323	31	16	0.579643633572217	0.978748926651221	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP35	0.066588727759556	7.31492327451579	0.244145464050403	0.809394390649096	0.996539466836589	0	0.880374544589906	0.999993366449323	31	16	0.579643633572217	0.981847807121104	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP39	-0.0669844968053566	6.23530435019446	-0.178290962675692	0.860163612760799	0.996539466836589	0	0.891153276229094	0.999993366449323	31	16	0.579643633572217	0.98725878766064	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	STARD13	-0.0414362733973412	8.65748070065489	-0.142863345219124	0.887713106013141	0.996539466836589	0	0.92614730786564	0.999993366449323	31	16	0.579643633572217	0.989822101437151	0.9999999293206
	30		Astro	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT8	-0.0952610058862504	3.62161988975179	-0.136929267047868	0.892367833983149	0.996539466836589	0	0.900047393600167	0.999993366449323	31	16	0.579643633572217	0.990356960577124	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	BCR	-0.324943044315191	7.28187755517402	-2.19012386501163	0.0375529233753804	0.999612580238344	-0.417265699206556	0.340184329145364	0.999994374975084	33	17	0.384809035974326	0.525315788153262	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAP1B	1.5321134761187	5.7281376525219	2.0998814882541	0.0473701671206091	0.999612580238344	1.73937223864972	0.0590164833339734	0.999994374975084	33	17	0.384809035974326	0.559661365956531	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	COA3	2.53720556808945	0.675897522606723	1.76965470818024	0.0888461312008216	0.999612580238344	1.58619299717364	0.0935414773208796	0.999994374975084	33	17	0.384809035974326	0.660497678815129	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT5	-0.822960875111552	4.49557782558947	-1.50836534978419	0.144737136453948	0.999612580238344	-1.02626225647859	0.186711270010228	0.999994374975084	33	17	0.384809035974326	0.741233730400942	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP35	0.199798549787218	6.45736992527188	1.39931406041728	0.173379079739292	0.999612580238344	0	0.6708741119914	0.999994374975084	33	17	0.384809035974326	0.77041292511982	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AB1	1.16830350818275	4.20356568279674	1.12398246623983	0.27302599431549	0.999612580238344	0.87092659667828	0.287670008210421	0.999994374975084	33	17	0.384809035974326	0.841730991592518	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AA1	1.09777010589032	5.48856336372487	0.808188647534747	0.427761911835835	0.999612580238344	0.614540251057863	0.436364456031902	0.999994374975084	33	17	0.384809035974326	0.906470734267012	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	PARK7	-0.941513177460182	1.72047558154738	-0.694589103095492	0.494072750093085	0.999612580238344	-0.500538890729689	0.502226348175374	0.999994374975084	33	17	0.384809035974326	0.926064772342951	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	BAG3	-0.605118392105667	1.95947841601858	-0.690618946164806	0.495866239014302	0.999612580238344	-0.390418941451845	0.515097824179293	0.999994374975084	33	17	0.384809035974326	0.926555194769787	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT8	0.385005381990734	4.02765951397564	0.640264627135413	0.528234525775135	0.999612580238344	0.202837947788338	0.56659978232824	0.999994374975084	33	17	0.384809035974326	0.934885206869232	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX7C	0.538496615302289	1.52147940052079	0.346034000389301	0.732435972875759	0.999612580238344	0.177010008215095	0.73621149075722	0.999994374975084	33	17	0.384809035974326	0.971539786327883	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAPT	-0.0814219202410378	8.59837174267579	-0.301818023083062	0.765298295339139	0.999612580238344	0	0.853211714015973	0.999994374975084	33	17	0.384809035974326	0.975958572183939	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX5B	0.398997759430832	0.77839713167362	0.251263387531164	0.803634105452759	0.999612580238344	0.0856210642726969	0.806346452668438	0.999994374975084	33	17	0.384809035974326	0.981196795139703	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	DOCK7	-0.0366966168535674	6.53025923453371	-0.17122793483056	0.8653524387628	0.999612580238344	0	0.936548187740473	0.999994374975084	33	17	0.384809035974326	0.987718043057529	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP39	0.0505367222657229	3.89391724949996	0.161828953970956	0.8726748390862	0.999612580238344	0	0.911152399360845	0.999994374975084	33	17	0.384809035974326	0.988495698802468	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	CHORDC1	-0.0614470744946871	5.54533619504711	-0.1104935159212	0.912993968783652	0.999612580238344	0	0.92249911687922	0.999994374975084	33	17	0.384809035974326	0.992468428848173	0.9999999293206
	30		OPC	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	STARD13	0.0172396169948081	6.35058135497532	0.0736831433798844	0.941818915153829	0.999612580238344	0	0.9693040860014	0.999994374975084	33	17	0.384809035974326	0.994863311210638	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	BCR	-0.616075062280089	7.28187755517402	-3.60767663566431	0.0012699860024622	0.999628376453519	-2.06737231496937	0.0243355281991447	0.999988408522672	33	17	0.384809035974326	0.208603102151402	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	COA3	2.04880540186606	0.675897522606723	1.3490733032753	0.189272517362024	0.999628376453519	1.17587349892587	0.19547522140482	0.999988408522672	33	17	0.384809035974326	0.785272611165899	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX7C	1.91018198167127	1.52147940052079	1.32892098806138	0.196798545002854	0.999628376453519	1.14592693521781	0.203785065729071	0.999988408522672	33	17	0.384809035974326	0.791481147487957	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX5B	1.95814073790504	0.77839713167362	1.27425146709053	0.214121084708935	0.999628376453519	1.10308298515211	0.2204603955556	0.999988408522672	33	17	0.384809035974326	0.80482190812383	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AA1	1.20828694174093	5.48856336372487	0.83892700569836	0.410665781418588	0.999628376453519	0.65629930456319	0.418397210934471	0.999988408522672	33	17	0.384809035974326	0.901390587897507	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT8	0.469664063089957	4.02765951397564	0.695008607148476	0.493909214813507	0.999628376453519	0.305770446519488	0.525907054267796	0.999988408522672	33	17	0.384809035974326	0.926038979622797	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	STARD13	-0.166913018418449	6.35058135497532	-0.620154974319901	0.540481485168044	0.999628376453519	0	0.699126561946575	0.999988408522672	33	17	0.384809035974326	0.937684730360612	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AB1	0.653715509245032	4.20356568279674	0.613437798632515	0.545820446385648	0.999628376453519	0.366609867219902	0.558108567295851	0.999988408522672	33	17	0.384809035974326	0.939063709110347	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	DOCK7	-0.150072217252881	6.53025923453371	-0.598697725904186	0.554485933935436	0.999628376453519	0	0.727644358322996	0.999988408522672	33	17	0.384809035974326	0.941133019842658	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP35	0.0897724098779271	6.45736992527188	0.550566527501737	0.586567823873023	0.999628376453519	0	0.871061384646694	0.999988408522672	33	17	0.384809035974326	0.947971109652833	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	BAG3	0.458343904935718	1.95947841601858	0.458977787768907	0.650027681972163	0.999628376453519	0.195579609246962	0.661447273622868	0.999988408522672	33	17	0.384809035974326	0.959094348456593	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	CHORDC1	0.247013513348991	5.54533619504711	0.394633829172582	0.69681505528157	0.999628376453519	0	0.721927686238742	0.999988408522672	33	17	0.384809035974326	0.966693391572786	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	PARK7	0.44858750373025	1.72047558154738	0.350083578311729	0.729371006081279	0.999628376453519	0.14480807409535	0.734973288844926	0.999988408522672	33	17	0.384809035974326	0.971188510985503	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAPT	-0.0984345435023251	8.59837174267579	-0.322120630852475	0.750051312926308	0.999628376453519	0	0.82655639837119	0.999988408522672	33	17	0.384809035974326	0.973802956058891	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	CCT5	0.125727280933766	4.49557782558947	0.203483042634343	0.840502405388541	0.999628376453519	0	0.854609144657452	0.999988408522672	33	17	0.384809035974326	0.985277040725431	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	MAP1B	0.102469145761863	5.7281376525219	0.126616883317837	0.900388106288045	0.999628376453519	0	0.905693618852946	0.999988408522672	33	17	0.384809035974326	0.991255287763288	0.9999999293206
	30		OPC	FTD_region_interaction														shortlist_region_interaction	all_disease_core_glia	ARHGAP39	-0.0238654359772257	3.89391724949996	-0.0636818851841765	0.949704084668597	0.999628376453519	0	0.96094355442053	0.999988408522672	33	17	0.384809035974326	0.995698375326802	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX7C	-4.35452192704256	-0.138093220657423	-2.42279741605441	0.0237995437481911	0.999562221823975	-2.27644861141759	0.0249172097799252	0.999999033524805	33	17	0.553617893012401	0.461304016347297	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	PARK7	-2.24234658259792	2.55923525311266	-1.97459840587749	0.0606028067613876	0.999562221823975	-1.74297171512365	0.0663210754606339	0.999999033524805	33	17	0.553617893012401	0.598092288252811	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	COX5B	-3.04458031923676	1.04640721897601	-1.90826711441301	0.0690849363199718	0.999562221823975	-1.74340370008941	0.0722488766535744	0.999999033524805	33	17	0.553617893012401	0.619553101309449	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	DOCK7	-0.337571361220054	4.92512206423032	-1.50064163460059	0.146959961815703	0.999562221823975	-0.331347002200445	0.378497474202592	0.999999033524805	33	17	0.553617893012401	0.743910034777902	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	HSP90AA1	1.27757987130385	8.78153865094585	1.41650228052067	0.170208063554392	0.999562221823975	1.12486584816305	0.186827755877018	0.999999033524805	33	17	0.553617893012401	0.767163673299992	0.9999999293206
	30		Oligo	ALS_region_interaction														shortlist_region_interaction	all_disease_core_glia	COA3	-1.117679059299	1.43602886349187	-1.03516419748581	0.311496421522928	0.999562221823975	-0.791548825648324	0.325357309152279	0.999999033524805	33	17	0.553617893012401	0.861490530481421	0.9999999293206
