cell_type	contrast	set_id	set_label	threshold	minimum_nuclei	analysis_role	NES	pval	padj	comparison_FDR	global_primary_FDR	direction	size	ES	ranked_genes	leadingEdge	log2err	primary_NES	primary_pval	primary_comparison_FDR	primary_global_FDR	direction_retained	absolute_NES_difference	n_samples	n_donors	donor_aware_model	sensitivity_test	uncertainty_interval
OPC	FTD_vs_Ctrl_mean	protein_folding	Protein folding	min50_sensitivity	50	sensitivity	1.85369026283896	7.86406886388671e-06	1.83494940157356e-05	1.83494940157356e-05		positive	140	0.411844786923232	12761	DNAJB1;HSP90AB1;HSPH1;COX19;DNAJB2;BAG2;DNAJB6;PTGES3;CCT3;WIPF1;PPIA;HSPA4;CLU;ST13;TBCE;BAG3;CCT4;HSP90AA1;KHSRP;CHORDC1;HSPA4L;CWC27;HSPA9;HSP90B1;FKBP4;PFDN2;FKBP8;HSPA8;HSPB1;CRYAB;BAG1;NUDC;DNAJA1;PDIA6;PDIA4;TAPBP;CMC1;AHSA1;CCT5;P4HB;PFDN5;RIC8B;PDIA3;ERP44;CALR;DNAJC7;ATF6;TCP1;DNAJB5;NFYC;CCT7;HSPA5;ENGASE;COA3;TBCD;LMAN2L;RUVBL2;TBCC;RIC8A;HSPBP1;DNAJC5;HSPD1	0.593325476396405	1.89011493429251	1.44496003957323e-05	4.30310484720189e-05	0.000113790603116392	TRUE	0.036424671453559	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
OPC	FTD_vs_Ctrl_mean	protein_stabilization	Protein stabilization	min20_sensitivity	20	sensitivity	1.68870086928684	9.32198126752608e-05	0.000130507737745365	0.000130507737745365		positive	180	0.361095409573762	12825	HSP90AB1;BAG2;PTGES3;HSPA1A;CCT3;ZSWIM7;CLU;FLOT2;HIP1;HSP90AA1;CCNH;CCT4;BAG3;NAA16;HSPA1B;SMAD7;FLNA;MT3;PFDN2;UBE2B;HSPB1;SMAD3;PARK7;MORC3;PPARGC1A;DVL1;GAPDH;MAPK8IP3;PIN1;STUB1;PINK1;EGLN3;BAG1;CRYAB;TMC6;RTN4;PEX6;RASSF2;USP2;PTEN;CCT5;PRKRA;PFN1;MCM8;EP300;GNAQ;EPHA4;PIK3R1;ATP1B1;PFDN5;WIZ;RPL23;NLK;POLR2E;CCT7;CBLB;C10orf90;AAK1;ANK2;CALR;UXT	0.538434096309916	1.7130504306272	0.000121420436523203	0.000169988611132484	0.000588422115458597	TRUE	0.024349561340353	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
OPC	FTD_vs_Ctrl_mean	protein_stabilization	Protein stabilization	min50_sensitivity	50	sensitivity	1.62007251053455	0.000457211534539116	0.000640096148354762	0.000640096148354762		positive	178	0.346551954068933	12761	HSP90AB1;BAG2;PTGES3;CCT3;HSPA1A;ZSWIM7;FLOT2;CLU;CCNH;HIP1;BAG3;CCT4;NAA16;HSP90AA1;HSPA1B;SMAD7;MT3;PFDN2;PPARGC1A;FLNA;PARK7;UBE2B;MORC3;SMAD3;HSPB1;CRYAB;BAG1;PIN1;MAPK8IP3;RTN4;STUB1;DVL1;GAPDH;PINK1;EGLN3;PEX6;RASSF2;GNAQ;RPL23;EPHA4;ANK2;USP2;CCT5;PTEN;PRKRA;EP300;ATP1B1;PFDN5;POLR2E;MCM8;PFN1;WIZ;PIK3R1;NLK;UXT;CBLB;CALR;ATM;TCP1;CCT7;C10orf90;RAB21;AAK1	0.49849310876659	1.7130504306272	0.000121420436523203	0.000169988611132484	0.000588422115458597	TRUE	0.0929779200926464	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
OPC	FTD_vs_Ctrl_mean	small_GTPase	Small GTPase	min20_sensitivity	20	sensitivity	1.79565367762583	1.47150021647578e-05	3.43350050511015e-05	3.43350050511015e-05		positive	161	0.388474835104039	12825	RIN2;RASGEF1B;SOS1;PLEKHG4B;ARHGAP35;TIAM2;ARHGAP1;FAM13A;RIT2;RUNDC3A;MCF2L;RAPGEF4;DOCK4;SRGAP2;RASGEF1C;ARHGAP24;CHN1;ARHGEF25;GDI1;ARHGAP5;ARHGAP25;RND1;VAV3;STARD13;ARHGAP18;ARHGEF4;RAC1;ABR;DOCK11;PLD1;RALGDS;DOCK10;BCR;RAPGEF3;ARAP1;FGD4;SOS2;RAPGEF2;RALGAPA2;ARHGEF2;RAPGEF1;DIRAS2;RALGPS2;ARHGAP44;RALGAPA1;ARHGEF28;TIAM1;DOCK9;SIPA1L3;ITSN1;PLEKHG1;ARHGAP39;ARHGEF11;ARHGAP10;ARL3;DOCK6;ARHGAP26;GNA13;DOCK8;ARHGAP31;ARHGEF12;DOCK7;MYO9A;DOCK3	0.593325476396405	1.81066808677671	1.84418779165795e-05	4.30310484720189e-05	0.000129093145416057	TRUE	0.0150144091508759	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
OPC	FTD_vs_Ctrl_mean	small_GTPase	Small GTPase	min50_sensitivity	50	sensitivity	1.9004625402724	7.57579654482927e-06	1.83494940157356e-05	1.83494940157356e-05		positive	160	0.411928487812902	12761	RASGEF1B;RIN2;SOS1;PLEKHG4B;ARHGAP35;TIAM2;ARHGAP1;FAM13A;CCDC88A;RIT2;MCF2L;RUNDC3A;ARHGEF4;RAPGEF4;DOCK4;RASGEF1C;ARHGAP24;SRGAP2;PLD1;ARHGEF25;CHN1;RND1;GDI1;VAV3;ARHGAP25;ARHGAP18;ARHGAP5;STARD13;RAPGEF3;DOCK10;RALGDS;FGD4;SOS2;DOCK11;ABR;ARHGEF2;RAC1;ARAP1;BCR;PLEKHG1;ARHGAP44;DOCK3;RAPGEF2;RAPGEF1;DOCK8;RALGAPA2;RALGPS2;RALGAPA1;ARHGEF28;ITSN1;DOCK9;TIAM1;DIRAS2;DOCK6;ARHGAP39;ARL3;SIPA1L3;ARHGEF11;DOCK2;RASGRP3;ARHGAP10;MYO9B	0.610526878385931	1.81066808677671	1.84418779165795e-05	4.30310484720189e-05	0.000129093145416057	TRUE	0.0897944534956949	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
OPC	FTD_vs_Ctrl_mean	synapse_junction	Synapse / junction assembly	min20_sensitivity	20	sensitivity	1.9265069457696	7.26305582791828e-05	0.00012710347698857	0.00012710347698857		positive	54	0.505680093444748	12825	MAPT;NRG3;MAP1B;ERBB4;DNER;PLXNA3;NRXN1;ADGRL3;NLGN2;GPHN;SDK1;DNM3;SDK2;PLXNB1;NLGN1;DSCAM;PLXNC1;NRXN2;SLITRK1;PTEN;NLGN4X	0.538434096309916	2.01168591718957	9.22609385618391e-05	0.000161456642483219	0.000528403557217806	TRUE	0.0851789714199695	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
OPC	FTD_vs_Ctrl_mean	synapse_junction	Synapse / junction assembly	min50_sensitivity	50	sensitivity	1.93631459930191	0.000110519189170294	0.000193408581048015	0.000193408581048015		positive	54	0.505270524300653	12761	NRG3;MAPT;ERBB4;DNER;NRXN1;PLXNA3;ADGRL3;MAP1B;GPHN;SDK1;NLGN1;NLGN2;DNM3;PLXNB1;SDK2;PLXNC1;DSCAM;NRXN2;SLITRK1;PTEN;NLGN4X	0.538434096309916	2.01168591718957	9.22609385618391e-05	0.000161456642483219	0.000528403557217806	TRUE	0.0753713178876618	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	axon_development	Axon development	min20_sensitivity	20	sensitivity	0.854882638398483	0.761467889908257	0.813592233009709	0.813592233009709		positive	78	0.206941815224324	16304	PARD3;PARD6B;LLGL1;DOCK7;CELSR3;GRM7;SLITRK2;NTNG2;BRSK2;KLF7;DCC;MAPT;MARK2;DSCAML1;SPG11;ULK1;S100B;RAB8A;APLP1;MAP1B;CELSR1;CELSR2	0.0542315935495841	0.853582267031354	0.761341222879684	0.779324055666004	0.786303230187215	TRUE	0.00130037136712868	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	axon_development	Axon development	min50_sensitivity	50	sensitivity	0.844869661456514	0.756007393715342	0.777570093457944	0.777570093457944		positive	78	0.206941815224324	16304	PARD3;PARD6B;LLGL1;DOCK7;CELSR3;GRM7;SLITRK2;NTNG2;BRSK2;KLF7;DCC;MAPT;MARK2;DSCAML1;SPG11;ULK1;S100B;RAB8A;APLP1;MAP1B;CELSR1;CELSR2	0.0549073703290958	0.853582267031354	0.761341222879684	0.779324055666004	0.786303230187215	TRUE	0.00871260557483966	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	heat_response	Heat response	min20_sensitivity	20	sensitivity	1.29781361199903	0.128846153846154	0.275641025641026	0.275641025641026		positive	23	0.415844014362978	16304	LRP11;HSPB1;DNAJA4;DNAJA3;CRYAB;PSIP1;DNAJA1;SOD1;EIF2B5;HSP90AA1	0.170932335370056	1.3318241883244	0.104536489151874	0.243918474687706	0.146351084812623	TRUE	0.0340105763253755	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	heat_response	Heat response	min50_sensitivity	50	sensitivity	1.29072177196172	0.136448598130841	0.278125	0.278125		positive	23	0.415844014362978	16304	LRP11;HSPB1;DNAJA4;DNAJA3;CRYAB;PSIP1;DNAJA1;SOD1;EIF2B5;HSP90AA1	0.163180127180689	1.3318241883244	0.104536489151874	0.243918474687706	0.146351084812623	TRUE	0.041102416362681	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	mitochondrial_energy	Mitochondrial energy	min20_sensitivity	20	sensitivity	0.775306250345859	0.813592233009709	0.813592233009709	0.813592233009709		positive	22	0.254641677716636	16304	C2orf69;ATP5F1C;NDUFV3;NDUFS2;COX6B1;COX5B;UQCRC2;COX4I1	0.05378728077603	0.808193360852544	0.779324055666004	0.779324055666004	0.787539936102236	TRUE	0.032887110506685	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	mitochondrial_energy	Mitochondrial energy	min50_sensitivity	50	sensitivity	0.778893361952893	0.777570093457944	0.777570093457944	0.777570093457944		positive	22	0.254641677716636	16304	C2orf69;ATP5F1C;NDUFV3;NDUFS2;COX6B1;COX5B;UQCRC2;COX4I1	0.0541200569620232	0.808193360852544	0.779324055666004	0.779324055666004	0.787539936102236	TRUE	0.029299998899651	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	protein_folding	Protein folding	min20_sensitivity	20	sensitivity	1.23598060373375	0.0842696629213483	0.275641025641026	0.275641025641026		positive	152	0.270772229092915	16304	DNAJB2;TBCD;TTC4;COX19;P3H1;PTGES3;QSOX1;PDIA3;PDIA6;ENGASE;PDIA5;HSPB1;UNC45A;CHORDC1;BAG2;PDIA4;HSPA8;BAG3;ATPAF2;DNAJA4;PPIF;DNAJA3;ERO1B;CALR;CRYAB;HSPA4L;ATF6;RIC3;HSP90AB1;FKBP6;ST13;NKTR;DNAJA1;TTC1;CCT4;HSP90AA1;TAPBP;SACS;TBCE;LMAN2L;ERO1A;CSNK2A1;PDIA2;CCT3;ALG12;PPID;DNAJB1;MESD	0.211400189384923	1.24254957539195	0.0757575757575758	0.243918474687706	0.116306932801745	TRUE	0.00656897165819825	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	protein_folding	Protein folding	min50_sensitivity	50	sensitivity	1.2348842861542	0.0948905109489051	0.278125	0.278125		positive	152	0.270772229092915	16304	DNAJB2;TBCD;TTC4;COX19;P3H1;PTGES3;QSOX1;PDIA3;PDIA6;ENGASE;PDIA5;HSPB1;UNC45A;CHORDC1;BAG2;PDIA4;HSPA8;BAG3;ATPAF2;DNAJA4;PPIF;DNAJA3;ERO1B;CALR;CRYAB;HSPA4L;ATF6;RIC3;HSP90AB1;FKBP6;ST13;NKTR;DNAJA1;TTC1;CCT4;HSP90AA1;TAPBP;SACS;TBCE;LMAN2L;ERO1A;CSNK2A1;PDIA2;CCT3;ALG12;PPID;DNAJB1;MESD	0.195789002148949	1.24254957539195	0.0757575757575758	0.243918474687706	0.116306932801745	TRUE	0.00766528923775334	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	protein_stabilization	Protein stabilization	min20_sensitivity	20	sensitivity	1.14452150272573	0.157509157509158	0.275641025641026	0.275641025641026		positive	192	0.242951020257956	16304	ZSWIM7;UBE2B;MORC3;P3H1;DBR1;COG7;PTGES3;TBL1X;ZNF207;HSPB1;SMAD3;PRKRA;TNIP2;BAG2;PEX6;CEP63;BAG3;HSPA1A;PIM1;DNAJA3;MT3;CALR;EFNA1;RTN4;CRYAB;CBL;PYHIN1;FLOT2;PER3;HSP90AB1;AAK1;HSPA1B;IFT46;USP2;TMC8;MYCNOS;RASSF1;CHP1;PRKCD;RABL3;CCT4;HSP90AA1;AKT2;CDK7;CSNK2A1;TRIM44;CCT3;PARK7;RUVBL1;OTUD3;UXT;GAPDH;FLNA;STX12;PTEN;CDKN2A;ATM	0.149207542435322	1.14593503659387	0.159090909090909	0.278409090909091	0.200454545454545	TRUE	0.00141353386813758	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	protein_stabilization	Protein stabilization	min50_sensitivity	50	sensitivity	1.15170516490786	0.158928571428571	0.278125	0.278125		positive	192	0.242951020257956	16304	ZSWIM7;UBE2B;MORC3;P3H1;DBR1;COG7;PTGES3;TBL1X;ZNF207;HSPB1;SMAD3;PRKRA;TNIP2;BAG2;PEX6;CEP63;BAG3;HSPA1A;PIM1;DNAJA3;MT3;CALR;EFNA1;RTN4;CRYAB;CBL;PYHIN1;FLOT2;PER3;HSP90AB1;AAK1;HSPA1B;IFT46;USP2;TMC8;MYCNOS;RASSF1;CHP1;PRKCD;RABL3;CCT4;HSP90AA1;AKT2;CDK7;CSNK2A1;TRIM44;CCT3;PARK7;RUVBL1;OTUD3;UXT;GAPDH;FLNA;STX12;PTEN;CDKN2A;ATM	0.14641623786055	1.14593503659387	0.159090909090909	0.278409090909091	0.200454545454545	TRUE	0.0057701283139926	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	small_GTPase	Small GTPase	min20_sensitivity	20	sensitivity	1.42154331515633	0.00661234303563655	0.0462864012494559	0.0462864012494559		positive	162	0.309574114139298	16304	ARHGAP39;RAPGEF3;ARHGAP22;ARHGAP33;ARHGEF10L;SIAH2;RIN2;ARHGAP31;RASGEF1C;PLCD4;RACGAP1;TRIO;DOCK11;RASGRF1;NUCB2;GDI2;DOCK7;SWAP70;SIPA1L2;TIAM2;RALGPS1;SOS1;TIAM1;RHOQ;RALGAPA1;ARHGEF1;BCR;RAB18;PREX2;MYO9B;SRGAP2;SIPA1L3;ARHGAP25;RAPGEF4;RHOF;ARHGEF10;DOCK10;GNA13;MCF2L;CHP1;ARHGEF3;GARNL3;CHM;PLD2;FAM13A;ARHGAP28;ARHGAP29;ABR;ARHGEF4;ARHGAP26;ITSN1;ARHGAP35;RRAD;RASGEF1B;DNMBP;TSC2	0.407017918923954	1.43649353203199	0.00894155464783459	0.0625908825348421	0.0194247566487441	TRUE	0.0149502168756663	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	small_GTPase	Small GTPase	min50_sensitivity	50	sensitivity	1.41999778983689	0.016391583021983	0.114741081153881	0.114741081153881		positive	162	0.309574114139298	16304	ARHGAP39;RAPGEF3;ARHGAP22;ARHGAP33;ARHGEF10L;SIAH2;RIN2;ARHGAP31;RASGEF1C;PLCD4;RACGAP1;TRIO;DOCK11;RASGRF1;NUCB2;GDI2;DOCK7;SWAP70;SIPA1L2;TIAM2;RALGPS1;SOS1;TIAM1;RHOQ;RALGAPA1;ARHGEF1;BCR;RAB18;PREX2;MYO9B;SRGAP2;SIPA1L3;ARHGAP25;RAPGEF4;RHOF;ARHGEF10;DOCK10;GNA13;MCF2L;CHP1;ARHGEF3;GARNL3;CHM;PLD2;FAM13A;ARHGAP28;ARHGAP29;ABR;ARHGEF4;ARHGAP26;ITSN1;ARHGAP35;RRAD;RASGEF1B;DNMBP;TSC2	0.352487857583619	1.43649353203199	0.00894155464783459	0.0625908825348421	0.0194247566487441	TRUE	0.0164957421951064	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	synapse_junction	Synapse / junction assembly	min20_sensitivity	20	sensitivity	-0.918531417182595	0.628509719222462	0.813592233009709	0.813592233009709		negative	65	-0.225767828297995	16304	OPHN1;GRIA1;BDNF;CDC42;PCDHB16;DRD2;SPOCK2;PLXNB3;SLITRK1;PCDHB5;DAG1;SDK1;NLGN3;VMP1;CDH1	0.0713052987340038	-0.913254886968132	0.646245059288538	0.779324055666004	0.678557312252965	TRUE	0.00527653021446339	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_Ctrl_mean	synapse_junction	Synapse / junction assembly	min50_sensitivity	50	sensitivity	-0.909526756452087	0.63594470046083	0.777570093457944	0.777570093457944		negative	65	-0.225767828297995	16304	OPHN1;GRIA1;BDNF;CDC42;PCDHB16;DRD2;SPOCK2;PLXNB3;SLITRK1;PCDHB5;DAG1;SDK1;NLGN3;VMP1;CDH1	0.0739901439101342	-0.913254886968132	0.646245059288538	0.779324055666004	0.678557312252965	TRUE	0.00372813051604481	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_FTD_mean	axon_development	Axon development	min20_sensitivity	20	sensitivity	-1.9067018353853	0.000105752692685698	0.000381417533232619	0.000381417533232619		negative	78	-0.422441087877532	16304	MAP7D2;RAB3A;S100A6;NMNAT2;CNTN4;STK11;APLP2;BAIAP2;GPM6B;NTNG1;MAPT;DOCK7;NPR2;MGARP;SLITRK5;MAPK8IP3;TAOK2;CAMSAP2;RAB10;CELSR2;APP;CNTNAP1;PITPNA;CTNNA2;NRCAM;PARD3;MAP1B;SHTN1;MARK2	0.538434096309916	-1.88157198157206	0.000171474831882252	0.000600161911587883	0.000771636743470135	TRUE	0.0251298538132421	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_FTD_mean	axon_development	Axon development	min50_sensitivity	50	sensitivity	-1.87091373443428	9.44360605853229e-05	0.000421563787972293	0.000421563787972293		negative	78	-0.422441087877532	16304	MAP7D2;RAB3A;S100A6;NMNAT2;CNTN4;STK11;APLP2;BAIAP2;GPM6B;NTNG1;MAPT;DOCK7;NPR2;MGARP;SLITRK5;MAPK8IP3;TAOK2;CAMSAP2;RAB10;CELSR2;APP;CNTNAP1;PITPNA;CTNNA2;NRCAM;PARD3;MAP1B;SHTN1;MARK2	0.538434096309916	-1.88157198157206	0.000171474831882252	0.000600161911587883	0.000771636743470135	TRUE	0.0106582471377832	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_FTD_mean	heat_response	Heat response	min20_sensitivity	20	sensitivity	-0.906420867905861	0.575178997613365	0.575178997613365	0.575178997613365		negative	23	-0.269364083952916	16304	HSPB1;SOD1;EIF2B3;MAP2K7;DNAJA2;DNAJA1;DNAJA4;HSP90AA1	0.0810802057550866	-0.93445139239187	0.55868544600939	0.55868544600939	0.596562425399857	TRUE	0.0280305244860086	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_FTD_mean	heat_response	Heat response	min50_sensitivity	50	sensitivity	-0.921068826134726	0.584821428571429	0.584821428571429	0.584821428571429		negative	23	-0.269364083952916	16304	HSPB1;SOD1;EIF2B3;MAP2K7;DNAJA2;DNAJA1;DNAJA4;HSP90AA1	0.0766746872490091	-0.93445139239187	0.55868544600939	0.55868544600939	0.596562425399857	TRUE	0.0133825662571436	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_FTD_mean	mitochondrial_energy	Mitochondrial energy	min20_sensitivity	20	sensitivity	-2.1478534403607	0.000108976438066462	0.000381417533232619	0.000381417533232619		negative	22	-0.647310605042217	16304	UQCRC1;UQCRB;COX6C;COX7B;COX7C;COX6B1;UQCRH;C2orf69;COX7A2;COX6A1;COX4I1;NDUFA12;COX5A;MT-CO1;COX5B;NDUFB6	0.538434096309916	-2.19372712824255	0.000107232852553699	0.000600161911587883	0.000562972475906921	TRUE	0.0458736878818526	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_FTD_mean	mitochondrial_energy	Mitochondrial energy	min50_sensitivity	50	sensitivity	-2.18277704573386	0.000120446796563512	0.000421563787972293	0.000421563787972293		negative	22	-0.647310605042217	16304	UQCRC1;UQCRB;COX6C;COX7B;COX7C;COX6B1;UQCRH;C2orf69;COX7A2;COX6A1;COX4I1;NDUFA12;COX5A;MT-CO1;COX5B;NDUFB6	0.538434096309916	-2.19372712824255	0.000107232852553699	0.000600161911587883	0.000562972475906921	TRUE	0.0109500825086903	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_FTD_mean	protein_folding	Protein folding	min20_sensitivity	20	sensitivity	-1.60406533480455	0.000598251113514023	0.00139591926486605	0.00139591926486605		negative	152	-0.319848168119665	16304	HSPB1;ZMYND10;BAG2;CLU;HSPA4;HSPA4L;PTGES3;CHORDC1;DNAJB1;FKBP4;RIC8B;DNAJB6;HSPH1;HYPK;PPIA;CCT2;TBCE;ST13;RUVBL2;CCT3;KHSRP;BAG3;AHSA1;ATPAF2;PPID;CCT4;TSC1;P4HB;COA3;CCT7;NUDC;HSP90AB1;PFDN4;CCT6A;MKKS;HSPD1;CCT5;GRPEL1;HSPA9;DNAJA2;DNAJA1	0.477270815362862	-1.58964458798259	0.000971926169787948	0.00226782772950521	0.00291577850936384	TRUE	0.0144207468219577	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
Oligo	ALS_vs_FTD_mean	protein_folding	Protein folding	min50_sensitivity	50	sensitivity	-1.57915904022982	0.000417478001270204	0.000974115336297142	0.000974115336297142		negative	152	-0.319848168119665	16304	HSPB1;ZMYND10;BAG2;CLU;HSPA4;HSPA4L;PTGES3;CHORDC1;DNAJB1;FKBP4;RIC8B;DNAJB6;HSPH1;HYPK;PPIA;CCT2;TBCE;ST13;RUVBL2;CCT3;KHSRP;BAG3;AHSA1;ATPAF2;PPID;CCT4;TSC1;P4HB;COA3;CCT7;NUDC;HSP90AB1;PFDN4;CCT6A;MKKS;HSPD1;CCT5;GRPEL1;HSPA9;DNAJA2;DNAJA1	0.49849310876659	-1.58964458798259	0.000971926169787948	0.00226782772950521	0.00291577850936384	TRUE	0.0104855477527708	33	17	limma duplicateCorrelation donor-blocked pseudobulk; diagnosis-by-region fixed effects	FGSEA rerun after 20- or 50-nucleus eligibility threshold; direction comparison to 30-nucleus primary	not applicable: descriptive direction-retention sensitivity summary
