cell_type	contrast	family_id	pval	padj	log2err	ES	NES	size	leadingEdge	family_label	cell_type_label	analysis	n_donors	comparison_FDR	global_fixed_family_FDR	technical_NES	technical_p	technical_padj	age_complete_case_NES	age_complete_case_p	age_complete_case_padj	technical_direction_stable	age_direction_stable	LOO_direction_fraction	LOO_stable_90pct	strict_external_programme_replication	SVA12_NES	SVA12_p	SVA12_global_fixed_family_FDR	SVA12_direction_stable	strict_with_SVA12	final_strict_Ruf_axis	contrast_label
Exc_Neurons	ALS_vs_ALSFTD	heat_response	0.00161824603352784	0.00283193055867373	0.45505986738723	0.401247270206505	1.69195498883412	77	MAP2K7;DNAJC7;ATXN3;YWHAE;DNAJA2;PRKACA;HSP90AB1;PDCD6;DNAJC2;EIF2B1;SLU7;HSF1;DNAJA1;HSBP1;HSPB6;EIF2B4;TRPV1;SUMO1;TCIM;HSP90AA1;PSIP1;DNAJB6;EIF2S1;HTRA2;DNAJB4;DAXX;AKT1;DHX36;SOD1;RBBP7;DNAJA3;EIF2B2;STUB1;TPR;MAPT;EIF2B5;HDAC6;DNAJB1;LRP11;IER5;VCP;HSPA1B;DNAJA4;MICB	Heat response	Excitatory neuron	primary_sex_adjusted	77	0.00283193055867373	0.00453108889387796	1.73438500071617	0.00133664131131255	0.00311882972639596	1.58919710957331	0.0102751772340556	0.0143852481276779	TRUE	TRUE	1	TRUE	TRUE	1.80633116645056	0.000301638033970373	0.00147750194811014	TRUE	TRUE	TRUE	ALS vs ALS-FTD
Exc_Neurons	ALS_vs_ALSFTD	mitochondrial_energy	7.47042134553732e-05	0.000245198308286424	0.538434096309916	0.393032544559256	1.80205326686249	122	COX7A2L;NDUFS1;NDUFA5;UQCRHL;NDUFAF1;C2orf69;NDUFA1;MT-ATP8;NDUFC1;PPIF;ATP5MF;UQCR10;DNAJC30;COX8A;MT-ND3;CYCS;UQCRH;SHMT2;ISCU;NDUFB3;ATP5F1D;COX7C;GHITM;RHOA;COX6B1;MT-CO3;ETFRF1;STOML2;COX7B2;NDUFV3;SNCA;CHCHD2;NDUFS2;MT-CO1;NDUFA2;NDUFC2;UQCR11;PINK1;NDUFS7;COX7A1;ATP5IF1;NUPR1;NDUFA13;TEFM;PARK7;NDUFB10;CCNB1;SIRT3;MT-ND4L;MT-ND2;VCP;NDUFS5;MT-ND1;ANTKMT;COX6A1;UQCRC1;NDUFA8;MT-ND5;ATP5ME;ATP5F1B;UQCRQ;MT-ND4;SLC25A51;NDUFA3	Mitochondrial energy	Excitatory neuron	primary_sex_adjusted	77	0.000245198308286424	0.000348619662791742	1.46311163404887	0.0139337322614116	0.0243840314574704	1.86725228126095	2.15569041801912e-05	7.54491646306692e-05	TRUE	TRUE	1	TRUE	TRUE	-2.32849279177587	1.71004982740659e-10	3.59110463755384e-09	FALSE	FALSE	FALSE	ALS vs ALS-FTD
Exc_Neurons	ALS_vs_ALSFTD	protein_folding	2.7428954564959e-09	1.92002681954713e-08	0.774939030136436	0.427975330248919	2.08354003161405	194	KHSRP;MESD;ANP32E;RIC8A;DNAJC7;CANX;LYRM7;CDC37;DNAJA2;CALR;CSNK2A1;DNAJC5;HSPA13;UNC45A;PFDN6;HSP90AB1;PPIL2;P4HB;DNAJC2;CCDC47;CCT6A;PDRG1;DNAJB2;ERP29;PTGES3;DNAJA1;PFDN1;BAG4;FKBP4;HSPA9;DNAJC21;BAG5;SELENOF;GFER;PPIG;CDC123;ZPR1;PBDC1;HSP90B1;HSPB6;NUDC;TBCC;DNAJB14;TBCB;SNRNP70;PPIF;FKBP1B;DNLZ;PPID;SDF2;PPIL3;FKBP1A;CDC37L1;DNAJC18;VBP1;TTC1;GRPEL1;TOR1A;HSP90AA1;DNAJB6;PDIA3;TELO2;POFUT2;CLU;NAA10;HSPA5;PPIA;HSPA14;PTGES3L;COA3;ARL2;DNAJB4;SDF2L1;TBCE;PPIH;AHSA1;FKBP8;TAPBP;ST13;COX14;CLPX;HSPD1;CCT5;PPIE;TTC4	Protein folding	Excitatory neuron	primary_sex_adjusted	77	1.92002681954713e-08	3.45604827518484e-08	2.07260191864594	5.38098544252959e-09	3.76668980977071e-08	1.95154878045302	1.00367316911409e-07	7.0257121837986e-07	TRUE	TRUE	1	TRUE	TRUE	1.93944609540678	3.25798242830665e-07	3.42088154972198e-06	TRUE	TRUE	TRUE	ALS vs ALS-FTD
Exc_Neurons	ALS_vs_ALSFTD	protein_stabilization	0.00010508498926561	0.000245198308286424	0.538434096309916	0.339993386555646	1.67919947052589	209	VHL;UBE2B;MAPK8IP3;UFL1;CDC37;CALR;GTPBP4;CSNK2A1;PFDN6;MUL1;WNT10B;HSP90AB1;DVL3;USP27X;CAMLG;GLMP;CBX4;USP2;COA8;DVL1;LAMP1;CCT6A;PDRG1;SOX4;RTN4;PTGES3;PFDN1;APOA1;BAG4;PAQR4;CHP1;PYURF;BAG5;HCFC1;TAF9B;PIM2;ZSWIM7;TBRG1;USP33;DNLZ;SUMO1;CDC37L1;PRKCD;PFN2;VBP1;ATP1B1;HSP90AA1;POLR2E;NAPG;TELO2;FLOT2;PRKRA;SEC16A;CLU;USP19;STX12;PFN1;NCLN;PEX6;RAB21;RPL23;ZBED3;USP7;A1CF;GET1;DBR1;HSPD1;CCT5;TAF9;ATP1B2;PPIB;EFNA1;MORC3;MT3;RASSF1;DNAJA3	Protein stabilization	Excitatory neuron	primary_sex_adjusted	77	0.000245198308286424	0.00043468959663613	1.66690045678456	0.000136597774462551	0.000478092210618929	1.65348736294645	0.00016204003625214	0.00037809341792166	TRUE	TRUE	1	TRUE	TRUE	1.39953962564805	0.00410308879942337	0.0123092663982701	TRUE	TRUE	TRUE	ALS vs ALS-FTD
Exc_Neurons	ALS_vs_ALSFTD	small_GTPase	0.150259067357513	0.175302245250432	0.126253987849115	0.212889489220287	1.13110035415439	440	RAB35;RHEBL1;NUCB1;ARHGEF25;ARHGAP1;GIT1;HACD3;GRB2;ARHGDIA;RAB9B;RAC3;RAB18;RND1;ARL3;STMN3;MFN2;DVL3;ARHGAP8;GDI1;GIPC1;GNB1;CADM4;ITGA3;RUNDC3A;SIAH2;RAB4B;ARHGEF2;CFL1;DIRAS3;ARHGAP33;DVL2;RAPGEFL1;RTN4;PSD;BRK1;CYTH2;SGSM3;RAC1;SH2D3C;SPRY1;ARFGAP1;APOA1;CHP1;LIMK1;CDC42SE1;NUP62;TNFAIP1;RASIP1;F2R;DIRAS1;KBTBD7;SYNGAP1;RAB39B;RHOV;LAT;USP8;NKIRAS2;HRAS;ARHGDIG;CSNK1A1;FOXM1;RASA4B;KBTBD6;ARHGAP19;RTN4R;DIRAS2;GABARAP;RHOB;ARFIP2;PPP2CB;PLCD4;MMD2;RASL10A;DHCR24;RHOF;CDC42SE2;CRKL;CDC42EP5;F11R;CSNK1E;PLK2;RAP2B;MRAS;NKIRAS1;PPP1CB;RHOBTB2;RHOA;NTRK1;RRAS;TSC2;ARHGAP11A;RAB33B	Small GTPase	Excitatory neuron	primary_sex_adjusted	77	0.175302245250432	0.217616580310881	1.00331273260744	0.446958981612447	0.446958981612447	1.06077038640028	0.228522336769759	0.228522336769759	TRUE	TRUE	1	TRUE	FALSE	-1.09944884947258	0.2	0.276923076923077	FALSE	FALSE	FALSE	ALS vs ALS-FTD
Exc_Neurons	ALS_vs_ALSFTD	synapse_junction	0.424320827943079	0.424320827943079	0.0653834195468773	0.191034378965798	1.01207844264174	434	AMIGO1;PRKCH;DMTN;CLSTN3;AMIGO2;ACTB;CHD4;RAC3;PRKACA;LRRC4;NLGN2;EIF4G1;UBE2M;ZDHHC8;SLITRK1;FSCN1;VPS35;ZDHHC12;OCEL1;CLSTN1;SEMA4C;DVL1;CFL1;NPHS1;CAPZA1;ARHGAP33;RTN4;TAOK2;CDH17;RAC1;CTTN;CAMSAP3;SPOCK2;ICAM5;NPTX1;DAPK3;THY1;LRRTM2;C1QL2;PDZD11;NCKIPSD;ZNF703;MDGA1;AKAP5;CHRNB2;PLXND1;SLITRK2;SIGMAR1;LRRC4B;RTN4R;SKP1;CBLN1;ACTG1;SLITRK4;LRFN4;VSIG10;NRXN2;C1QL3;PPP1R9B;SNAI2;SLK;MAP1B;CD9;POLDIP2;VMP1;LRFN1;POF1B;HAPLN4;SLITRK3;CDH3;DRD2;SLIT1;NEDD8;S100A10;ACTN2;CRKL;DUSP3;CNTNAP1;RTN4RL2;LRRC24;F11R;EGFLAM;PCDHB10;FRMPD2;NUMBL;RHOA;SFRP1;FLOT1;MICALL2;CUL5;ARL2;PCDHB16;FZD1;PIP5K1A;PTPRA;CC2D1A;TESK2;ITGB1BP1;WHAMM;CYFIP2;PCDH17;CDH19;CRK;MUSK;CDH9;ACTN1;GPM6A;PPM1F;IGLON5;RAB29;RAB40C	Synapse/junction	Excitatory neuron	primary_sex_adjusted	77	0.424320827943079	0.514081003084884	1.09294035766998	0.224113475177305	0.261465721040189	1.16884744312637	0.0665529010238908	0.0776450511945393	TRUE	TRUE	0.961038961038961	TRUE	FALSE	-1.27916187905173	0.0146281661273048	0.0341323876303779	FALSE	FALSE	FALSE	ALS vs ALS-FTD
Exc_Neurons	ALS_vs_Control	axon_development	0.019729592563994	0.0345267869869895	0.352487857583619	-0.229798545837703	-1.25245601253	367	PLXNA4;STK24;EPHA10;ENAH;MAP6;NRXN3;PTPRS;NRP1;DAG1;KIAA0319;CELSR1;TNR;EPHB3;PRICKLE1;MARK2;UNC5A;SEMA3C;CDHR2;PLXNC1;SLIT3;CNTN4;SEMA4F;CNTN6;SEMA5B;PLXNB2;RTN4RL1;PRKCA;GAP43;RTN4RL2;WNT7A;AUTS2;PTK2;ADGRB1;GSK3B;TRPV2;EPHA7;SCN11A;EFNB2;PTPRH;NTRK2;RYK;ROBO1;DPYSL5;TNFRSF21;TENM4;PTPRJ;NFASC;MAP2;CYFIP1;VEGFA;PTPRO;FZD3;NEO1;ABL1;UNC5B;MAP3K13;NPR2;EPHB2;ROBO2;SMN2;NLGN3;DSCAML1;PLXNA3;GPM6B;LRRC4C;SLIT1;NECTIN1;CNTNAP1;FIGNL2;PAK3;DSCAM;GRN;SMURF1;EPHA6;EPHA8;B4GALT6;RGMA;NTRK1;WNT5A;RET;BRSK1;PTCH1;SEMA6C;NPTN;EPHA4;KIFC2	Axon development	Excitatory neuron	primary_sex_adjusted	77	0.0345267869869895	0.0400956235977942	-1.29881839435993	0.0115024853479425	0.0201293493588995	-1.80194497730776	2.76883880200298e-08	9.69093580701043e-08	TRUE	TRUE	1	TRUE	TRUE	-1.50326154799545	0.000304881354371934	0.00147750194811014	TRUE	TRUE	TRUE	ALS vs control
Exc_Neurons	ALS_vs_Control	heat_response	0.152877697841727	0.214028776978417	0.150169802128406	0.286541442069686	1.21027633506836	77	DNAJC7;PSIP1;HSP90AB1;TPR;SLU7;DNAJA2;SUMO1;DNAJA1;DNAJB6;ATXN3;YWHAE;MAP2K7;TCIM;DNAJA3;CRYAB;DHX36;LYN;ATM;HSP90AA1;CHORDC1;DNAJB4;EIF2S1;HSBP1	Heat response	Excitatory neuron	primary_sex_adjusted	77	0.214028776978417	0.21889306736429	1.27699969858442	0.0980036297640653	0.137205081669691	-0.850255727647092	0.780373831775701	0.780373831775701	TRUE	FALSE	1	TRUE	FALSE	0.982640794261011	0.477801268498943	0.547299634826062	TRUE	FALSE	FALSE	ALS vs control
Exc_Neurons	ALS_vs_Control	mitochondrial_energy	0.956063268892794	0.956063268892794	0.0418238690062304	0.163036625316463	0.746797732713585	122	ETFRF1;C2orf69;NDUFS1;MT-CO2;DGUOK;MT-CO3;SNCA;PPIF;RHOA;MT-ND3;MT-CO1;NDUFA5;MT-ND5;MT-ND2;MT-ATP6;NUPR1;MT-ND4;NDUFB5;MT-CYB;MT-ATP8;MT-ND1;UQCRHL;UQCRC2;GHITM	Mitochondrial energy	Excitatory neuron	primary_sex_adjusted	77	0.956063268892794	0.971483644197517	-0.771620401977731	0.926829268292683	0.926829268292683	-1.14820540434271	0.168316831683168	0.294554455445545	FALSE	FALSE	0.623376623376623	FALSE	FALSE	-2.98514751441321	1e-10	3.15e-09	FALSE	FALSE	FALSE	ALS vs control
Exc_Neurons	ALS_vs_Control	protein_folding	0.000183691769164244	0.000642921192074855	0.518848077743792	0.338124876963876	1.6606190425387	194	TTC4;DNAJC7;CSNK2A1;LMAN1;ANP32E;PTGES3;LYRM7;PPID;BAG5;CCT6A;FKBP10;PEX19;HSP90AB1;PPIG;VBP1;DNAJC21;HSPA13;DNAJA2;CDC123;PDRG1;DNAJA1;DNAJB6;CCDC47;DNAJA3;TOR1A;WIPF1;MESD;PPIF;CRYAB;CCT8;BAG4;FKBP4;PPIE;HSPA9;NUDC;SELENOF;NUDCD2;CANX;HSP90AA1;CHORDC1;DNAJB4;FKBP1B;DNAJB14;DNAJB2;TBCC;CRTAP;HSPA4;KHSRP;CCT5;CDC37L1;GRPEL2;PDCL3;ERO1A;ST13;ATF6;CCT3;NKTR;PPIL3;ERP29;CLPX;TCP1;ARL2;FKBP1A;GRPEL1;PFDN1;FKBP8;WDR83OS;HSPA8;AHSA1;HSPA14;TBCB	Protein folding	Excitatory neuron	primary_sex_adjusted	77	0.000642921192074855	0.00066129036899128	1.67545123546698	0.000132115833081158	0.000462405415784054	1.00787182852918	0.437201907790143	0.510068892421834	TRUE	TRUE	1	TRUE	TRUE	1.24790829651668	0.0648769574944072	0.115133755553455	TRUE	TRUE	FALSE	ALS vs control
Exc_Neurons	ALS_vs_Control	protein_stabilization	0.00076388811785405	0.00178240560832612	0.477270815362862	0.312687582332242	1.54483346811508	209	CSNK2A1;VHL;PTGES3;C10orf90;USP27X;ATP1B2;UFL1;USP33;TBL1X;BAG5;CCT6A;PRKRA;MUL1;PEX19;HPS4;ZBED3;PER3;HSP90AB1;VBP1;GTPBP4;TAF9B;CCNH;UBE2B;PTEN;SUMO1;MCM8;TBRG1;PDRG1;RTN4;DNAJA3;STK3;USP2;GET1;PYURF;CRYAB;CAMLG;RAB21;LAMP2;TAF9;CCT8;BAG4;A1CF;NAA30;DVL3;ATM;MTMR9;COA8;PFN2;PIK3R1;SEL1L;NOP53;HSP90AA1;RASSF1;IFT46;PLPP3;WFS1;CRTAP;USP7;CCT5;CDC37L1;RUVBL1;ATP1B1;PDCL3	Protein stabilization	Excitatory neuron	primary_sex_adjusted	77	0.00178240560832612	0.00229166435356215	1.57885960718355	0.000565953468779177	0.00132055809381808	1.0973030392868	0.23186119873817	0.324605678233438	TRUE	TRUE	1	TRUE	TRUE	1.10208454221292	0.206666666666667	0.28304347826087	TRUE	TRUE	FALSE	ALS vs control
Exc_Neurons	ALS_vs_Control	small_GTPase	0.396694214876033	0.462809917355372	0.0813027345384498	0.18981938010417	1.02252892027616	440	RIN2;APOE;TIAM1;PSD2;ECT2;PREX2;CGNL1;RAB18;ARHGAP24;DOCK8;KANK2;PSD3;RHOQ;DOCK1;NOTCH2;RAC1;GRB2;CSNK1A1;NUP62;SH3BP4;PPP1CB;RALBP1;RAB39B;KBTBD7;ITGAV;KBTBD6;PLD1;KANK1;NUCB1;ARHGAP8;FGF2;STAMBP;DOCK10;CHN1;ARHGAP15;RAB3GAP1;HACD3;BRK1;RAB9B;RTN4;RAB12;RDX;NET1;ARHGAP29;LAMA1;RAB35;NUCB2;RHOA;LRRK2;FXR1;ARFIP2;STMN3;RACGAP1;DIRAS2;ARHGAP19;EPS8;RAB21;PICALM;ARHGAP5;NTN1;WNT4;CHN2;TAGAP;CDC42EP4;DIRAS3;CFL1;FGF10;ARF6;KRAS;DVL3;GABARAP;SPATA13;RASSF1;ARL3;GNA13;RGL3;CHORDC1;MCF2;F2R;G3BP1;RAC3;CDC42EP1;RTKN;PREX1;RAB4A;RND2;BCAR3;CDC42;VAV3;GIT1;LPAR1;LRP4;CRKL;ARHGAP1;RHOF;RELN;CYTH2;DIRAS1;RAPGEF3;ARHGAP6;DOCK5;ARHGAP10;ARHGEF10;HEG1;PLCE1;ARHGEF9;CXCL13;SIPA1L2;RRAGC;RHOB;FOXM1;ARHGDIA;RASGRP3;PLEKHG3;GDI1;MAPRE2;IGF1;TNS3;DENND4A;CTNNAL1;ARAP1;RHEB	Small GTPase	Excitatory neuron	primary_sex_adjusted	77	0.462809917355372	0.490034030140982	1.02587784366826	0.379598662207358	0.442865105908584	-1.30452451962694	0.00717778342691946	0.0167481613294787	TRUE	FALSE	0.922077922077922	TRUE	FALSE	1.14319567975897	0.0995475113122172	0.16949981655864	TRUE	FALSE	FALSE	ALS vs control
Exc_Neurons	ALS_vs_Control	synapse_junction	4.17515436420337e-09	2.92260805494236e-08	0.761460801445585	-0.329570040531012	-1.82739942249537	434	PLXNA4;SYNDIG1;GRID2;PLXNA2;SMAD3;PCDHB11;NPAS4;NRXN3;LAMC1;PTPRS;CDH13;DSG3;LZTS1;NRP1;PLXNA1;DAG1;DSG2;PCDHB5;NECTIN3;GABRA3;SH3BP1;ST8SIA2;THBS2;SLC9A1;PTK2B;EPHB3;PRICKLE1;SRGAP2C;GABRG3;PLXNC1;NTRK3;CASKIN1;CARMIL3;STAU2;EPB41L3;PTPN1;PCDHB14;ACHE;CDH22;OCLN;ANKRD28;SHANK3;NRG3;PLXNB2;RTN4RL1;PRKCA;SHANK2;NTM;GAP43;PLEC;RTN4RL2;WNT7A;SRGAP2;COL16A1;LSR;PCDHB13;PCDH17;PTK2;OPCML;NLGN1;PTPRK;CDH9;PCDHB9;IL1RAP;ADGRL2;EPHA7;SMAD7;EFNB2;VCL;RYK;CORO1C;CDH4;CLSTN2;PKN2;RAPGEF1;HTR4;SDK1;PTPRJ;AGRN;SORBS1;CCDC141;SPTBN2;PCDHB4;VEGFA;KIRREL3;BCR;PTPRO;ADGRL3;CORO2B;SDK2;BSN;CNTNAP2;ABL1;MYO1C;CLSTN3;THBS1;EPHB2;ROBO2;NLGN3;NPHP4;MPP7;SRGAP2B;PLXNA3;GPM6B;SLIT1;CDH11;CLDN18;VSTM5;FN1;NECTIN1;ANK2;CNTNAP1;IQSEC2;LIMCH1;PHLDB2;CDH12;ZDHHC2;PCDHB10;DSCAM	Synapse/junction	Excitatory neuron	primary_sex_adjusted	77	2.92260805494236e-08	4.78244954445114e-08	-1.7895948508989	1.55072002218482e-08	1.08550401552937e-07	-2.19351329566615	1e-10	7e-10	TRUE	TRUE	1	TRUE	TRUE	-1.90022206037786	1.36672879981631e-10	3.44415657553711e-09	TRUE	TRUE	TRUE	ALS vs control
Inh_Neurons	ALSFTD_vs_Control	axon_development	0.000362520909074616	0.000507529272704463	0.49849310876659	-0.301032238695071	-1.53294782988255	330	KIF5A;CDK5R2;RAB3A;CSPG5;LIMK1;MEGF8;VEGFA;ACTB;L1CAM;LMO4;GDI1;RAC3;MAP1A;APBB1;PITPNA;CELSR2;CDK5R1;KIFC2;NLGN3;MAPK8IP3;AMIGO1;LYPLA2;SEMA6C;PAFAH1B1;SEMA4C;ARHGEF25;BRSK1;NOVA2;ZPR1;MAP1B;APLP2;TAOK2;ACTG1;MT3;BSG;NEFH;CHRNB2;EPHA10;EPHB3;THY1;NTN4;CDK5;SLITRK4;EFNA3;SKIL;BMPR2;CERS2;METRN;SEMA4A;SLC9A6;PTPRS;SEMA6B;JUP;SSNA1;C12orf57;EFNB3;VANGL2;TRIM46;PLXNA3;SMN2;ARHGEF40;S100A6;PPP3CB;PGRMC1;CNTNAP1;SMN1;SVBP;TUBB2B;TUBB3;RTN4;SLITRK3;CXCL12;DAG1;GAP43;RAC1;SLITRK1;MAP7D2;CELSR3;OLFM1	Axon development	Inhibitory neuron	primary_sex_adjusted	76	0.000507529272704463	0.00117122139854876	-1.4393406344966	0.00300507341813438	0.00420710278538812	-1.56100859928908	0.00010760037761443	0.000150640528660201	TRUE	TRUE	1	TRUE	TRUE	-1.30449656603548	0.024754592331367	0.0528657395551227	TRUE	TRUE	FALSE	ALS-FTD vs control
Inh_Neurons	ALSFTD_vs_Control	heat_response	1.94300409379393e-06	3.40025716413939e-06	0.627256739718528	-0.507478930699191	-2.09753852294479	73	YWHAE;HDAC6;PRKACA;HSP90AB1;DNAJC7;HSF1;HSPB2;HSPA1A;HSPA1B;DNAJA2;SLU7;IRAK1;ATXN3;HSPB1;DNAJB1;DNAJA1;AKT1;DAXX;EIF2B4;MAP2K7;STUB1;DNAJA4;HSP90AA1;DNAJB6;NOS1;HSBP1;BAG3;SUMO1;IER5;EIF2B5;HSBP1L1;SOD1;TRPV1;HTRA2;DNAJC2;DNAJB4;PDCD6;LRP11	Heat response	Inhibitory neuron	primary_sex_adjusted	76	3.40025716413939e-06	1.36010286565575e-05	-1.70301086312149	0.0020384839932603	0.00356734698820552	-2.10952654878079	1.17038340437399e-06	2.04817095765449e-06	TRUE	TRUE	1	TRUE	TRUE	-1.90718244659724	8.19500943115295e-05	0.000469350540147851	TRUE	TRUE	TRUE	ALS-FTD vs control
Inh_Neurons	ALSFTD_vs_Control	mitochondrial_energy	1e-10	3.5e-10		-0.542571311217533	-2.44052044385131	117	NDUFC1;COX7A1;COX7C;NDUFB1;COX8A;UQCR10;NDUFB3;NDUFA3;UQCRQ;NDUFA1;ATP5F1D;ATP5ME;ATP5MF;NDUFV3;NDUFB10;UQCRH;NDUFS8;NDUFB7;CYCS;MT-ATP8;PINK1;NDUFA2;ATP5IF1;ANTKMT;UQCC3;SLC25A33;NDUFA5;NDUFB2;MLXIPL;COX6A1;CHCHD2;NDUFS6;UQCR11;NDUFS5;MT-ND3;COX6B1;NDUFA11;ISCU;NDUFS7;NDUFA7;MT-ND6;PARK7;NDUFA13;STOML2;ATP5PF;GHITM;NDUFAF1;COX5A;ATP5F1B;DNAJC30;SDHB;AK4;NDUFS2;MT-CO3;MT-CO1;COX5B;SDHD;NDUFB8;ATP5F1E;RHOA;UQCRC1;NDUFC2;NDUFS3;COX7A2L;NDUFA8;MT-ND4L;NDUFA12;ATP5PD;NDUFB11;MT-ND1;COX7A2;MT-ND4;VCP;PPIF;MT-ND2;MT-ND5;ATP7A;NDUFA6;SLC25A51;COX4I1	Mitochondrial energy	Inhibitory neuron	primary_sex_adjusted	76	3.5e-10	1.575e-09	-1.79796886594194	0.000198132138310877	0.000693462484088069	-2.63563742303568	1e-10	7e-10	TRUE	TRUE	1	TRUE	TRUE	-1.45730418298024	0.0112219474240902	0.0282793075087073	TRUE	TRUE	TRUE	ALS-FTD vs control
Inh_Neurons	ALSFTD_vs_Control	protein_folding	1e-10	3.5e-10		-0.46869771299954	-2.26151527693096	189	KHSRP;PFDN6;CANX;NPPC;HSP90AB1;FKBP4;CALR;DNAJC7;HSP90B1;COA3;COX14;HSPA13;PFDN1;DNAJC5;HSPB2;ZPR1;ERP29;BAG4;TBCB;RIC8A;HSPA5;CCDC47;HSPA1A;HSPA1B;DNAJA2;DNAJB2;CDC37L1;NAA10;HSPB1;ANP32E;FKBP1B;FKBP8;DNAJB1;PFDN2;DNAJA1;HSPA9;PDCL2;POFUT2;MESD;TAPBP;PPIA;PPIL2;PPIL3;PPIB;PDIA3;DNAJA4;PPIE;TXNDC5;CLU;HSP90AA1;HSPD1;DNAJB6;DNAJB14;FKBP9;LYRM7;BAG1;SDF2;CCT6A;CLGN;BAG3;RUVBL2;NUDC;AHSA1;TELO2;DNAJC4;VBP1;TBCC;SELENOF;SNRNP70;HSPBP1;HSPE1;PDIA4;ARL2;P4HB;CDC37;MOGS;PBDC1;CRTAP;PFDN5;PPIG;UNC45A;CD74;HSPA14;DNAJC2;MPDU1;PTGES3;DNAJB4;HYPK;GRPEL1;SDHAF4;RIC3;CCT2;QSOX2;CHCHD4;PPIF;P3H1;PPID;ST13;LMAN2L;PPIH;ENGASE;DNAJC18;HSPH1	Protein folding	Inhibitory neuron	primary_sex_adjusted	76	3.5e-10	1.575e-09	-1.98988853744823	1.31791621036323e-07	9.22541347254264e-07	-2.06697346139301	1.5386994020587e-08	5.38544790720544e-08	TRUE	TRUE	1	TRUE	TRUE	-1.78575510193148	1.99995221321742e-05	0.000132628409929155	TRUE	TRUE	TRUE	ALS-FTD vs control
Inh_Neurons	ALSFTD_vs_Control	protein_stabilization	1.26478455293789e-06	2.95116395685508e-06	0.643551836150722	-0.390048925570372	-1.88916036697449	193	SOX4;PFDN6;ATP1B2;HSP90AB1;UBE2B;CALR;MAPK8IP3;USP27X;LAMP1;PFDN1;PPP1CA;BAG4;TAF9B;ZSWIM7;CAMLG;HSPA1A;HSPA1B;PYURF;MT3;PFN2;PIM2;CBL;PRKCD;CDC37L1;DVL1;HSPB1;BAG6;WFS1;CHP1;PFDN2;CBX4;PFN1;IP6K2;STUB1;NOP53;USP19;PINK1;PPIB;SYVN1;CLU;HSP90AA1;HSPD1;GTPBP4;USP36;DVL3;COA8;BAG1;RTN4;HIP1R;CCT6A;BAG3;RUVBL2;TELO2;WNT10B;PARK7;VBP1;SUMO1;TAF9;ATP1B1;CDC37;RPL23;VHL;HCFC1;ATP1B3;CRTAP;STX12;CTNND1;RAB21;PFDN5;POLR2E;UFL1;UXT;CD74;GAPDH;MORC3;GLMP;FLOT2;PTGES3;HYPK;NCLN;PAQR4;CCT2;PEX6	Protein stabilization	Inhibitory neuron	primary_sex_adjusted	76	2.95116395685508e-06	9.37428551001025e-06	-1.66735474592629	0.000335806172370095	0.000783547735530222	-1.91307603313533	5.27190510844471e-07	1.23011119197043e-06	TRUE	TRUE	1	TRUE	TRUE	-1.53762881127838	0.000891381276513972	0.00340345578305335	TRUE	TRUE	TRUE	ALS-FTD vs control
Inh_Neurons	ALSFTD_vs_Control	small_GTPase	0.0851318944844125	0.0993205435651479	0.165656695205483	-0.228915980116483	-1.18944005680658	401	NUCB1;LIMK1;GNB1;GDI1;RAC3;NISCH;SGSM3;RHEBL1;LZTR1;HRAS;SPRY1;DVL2;CADM4;GIPC1;ARHGAP1;HACD3;RUNDC3A;ARHGEF25;SPRY2;TNFAIP1;PPP2CB;ARHGDIA;DIRAS3;MFN2;PPP1CA;DIRAS1;ITGA3;ARL3;RND3;CRK;ARHGDIG;GIT1;ARFGAP1;CFL1;RND2;KCTD13;RAPGEFL1;RHOB;RAB4B;GRB2;MMD2;BRK1;ARHGAP33;MADD;LAT;CDC42EP4;STMN3;RASGRP2;DHCR24;CHP1;OBSCN;RIT1;SIAH2;CSNK1E;ADGRG1;ARHGEF4;RAB35;GABARAP;PLD2;NKIRAS1;RASA4;RALA;ARHGEF40;SIPA1L3;GMIP;ARHGEF28;SH2D3C;PRAG1;DEF6;DVL3;TNK2;ARHGEF18;RTN4;EPS8L2;KBTBD7;DAG1;DENND4B;RAB33B;RAC1;KBTBD6;KRAS;PARK7	Small GTPase	Inhibitory neuron	primary_sex_adjusted	76	0.0993205435651479	0.137520752628666	-1.17749911346353	0.0966587112171838	0.0966587112171838	-1.2512620389137	0.0309104003974817	0.036062133797062	TRUE	TRUE	1	TRUE	FALSE	-1.11743578278355	0.180537772087068	0.264508828871751	TRUE	FALSE	FALSE	ALS-FTD vs control
